query	subject	tmscore	seq_id	rmsd	aligned_length
Q9ZUZ3	Q9ZUZ3	1.0	1.0	0.0	121.0
E0CS49	C0LGG8	0.71809	0.407	2.93	91.0
F4K8L8	Q56237	0.28631	0.384	1.9	73.0
A0A0P0V8Z1	D4B4P8	0.68004	0.276	1.96	58.0
Q1PF17	Q1PF17	1.0	1.0	0.0	305.0
O82494	Q9LIA6	0.79416	0.435	2.66	177.0
Q9C6A1	Q9C6A1	1.0	1.0	0.0	445.0
K7LH67	Q9LIC6	0.64682	0.379	3.05	145.0
A0A0Q3IJU3	P25892	0.806	0.186	2.68	204.0
A0A7J7I8M7	Q39033	0.38485	0.439	3.73	98.0
A0A3S3MNT6	Q6NQP4	0.81813	0.708	2.07	96.0
A0A804LTS2	Q9M8J9	0.87483	0.33	1.86	100.0
A0A804R4F3	Q9M0M2	0.54512	0.484	4.17	244.0
Q9LG11	Q9LG11	1.0	1.0	0.0	1470.0
A0A7J7HFT1	Q9SLN1	0.2937	0.304	6.42	381.0
K7M6P6	P38661	0.69001	0.742	2.23	66.0
Q9LNM6	Q7XI45	0.75421	0.381	2.54	105.0
A0A7J7I872	Q9FN19	0.43764	0.637	2.94	419.0
A0A199UQT1	Q8S0F0	0.72251	0.727	2.86	99.0
Q9LHN5	Q9SHZ8	0.68992	0.273	4.73	564.0
Q9FFY6	Q9FFY6	1.0	1.0	0.0	368.0
I1IU59	Q9FLV4	0.42191	0.223	4.06	399.0
F4IXJ0	Q9JMG7	0.14362	0.155	4.6	110.0
A0A804J8M6	O13905	0.21238	0.198	4.58	96.0
A0A0Q3H1Y2	D3ZSC8	0.20276	0.057	3.98	87.0
Q93ZH9	Q93ZH9	1.0	1.0	0.0	332.0
A0A2P5WDA8	Q53FA7	0.48813	0.391	1.32	327.0
Q9FND0	Q9FME2	0.3417	0.384	4.24	177.0
A0A2P5X573	Q75IZ7	0.8263	0.592	2.42	120.0
F4IZ10	Q12136	0.50911	0.289	4.11	128.0
A0A498JD47	P54162	0.55063	0.139	2.47	101.0
A0A060D8P6	O49597	0.471	0.338	3.18	71.0
A0A443NV21	Q9ZUX1	0.75563	0.653	2.35	170.0
Q9CAN5	Q9CAN5	1.0	1.0	0.0	614.0
I1I1Q8	Q9M0U9	0.6207	0.348	2.36	89.0
Q9STL9	Q9STL9	1.0	1.0	0.0	633.0
Q9LQ39	Q9LTE1	0.69352	0.233	1.42	60.0
W1PRG6	Q17QG5	0.92281	0.472	0.93	53.0
A0A199UG66	Q9FZH5	0.94676	0.658	0.83	190.0
Q38893	Q38893	1.0	1.0	0.0	558.0
Q8H1F6	Q8H1F6	1.0	1.0	0.0	372.0
A0A2P5YHC3	P43057	0.26506	0.055	8.27	292.0
A0A804Q4C4	F4I562	0.70541	0.453	2.72	106.0
B8A1V0	A0A0N9HT29	0.9008	0.476	1.79	473.0
W1PZQ6	Q9LUN4	0.77508	0.341	3.84	369.0
O80607	A2WW22	0.19828	0.061	6.47	98.0
P93313	P93313	1.0	1.0	0.0	495.0
Q94JQ7	Q8K2Y7	0.62775	0.398	2.67	103.0
A0A199V725	Q8L7N8	0.26151	0.208	5.06	77.0
A0A2P5VSC1	Q9FWA6	0.82967	0.288	3.83	673.0
A0A804MFG5	Q0JCU7	0.5323	0.466	3.94	116.0
O04478	O04478	1.0	1.0	0.0	623.0
A0A804MGC6	H2DH23	0.76361	0.31	2.26	226.0
A0A7J7HYA1	Q6ZU35	0.26	0.097	7.81	278.0
A0A804QT01	Q9M9P3	0.9099	0.833	1.3	102.0
A0A2K2CNC2	Q9SY66	0.76667	0.212	4.12	297.0
Q9CAA6	Q9ZUF1	0.68677	0.166	3.75	313.0
Q9LT93	Q9LT93	1.0	1.0	0.0	207.0
Q8GYG0	P0CH30	0.33942	0.314	4.57	156.0
A5AE74	Q9LDD4	0.35941	0.286	4.9	175.0
A0A2K2CNC6	B3TN75	0.93486	0.918	0.92	73.0
C0PF30	Q8NE31	0.13523	0.056	6.97	107.0
A0A6I9UJ82	Q96500	0.31077	0.02	4.14	49.0
O04375	O04375	1.0	1.0	0.0	495.0
Q8W3L1	Q8W3L1	1.0	1.0	0.0	483.0
Q208N7	Q4UKR8	0.32672	0.35	2.17	100.0
Q42523	Q42523	1.0	1.0	0.0	734.0
W1P5E4	Q8R537	0.89959	0.261	1.79	307.0
I1LKN2	Q96KR6	0.31783	0.242	5.04	95.0
A0A1D6NA94	F4HXQ7	0.26762	0.084	8.22	382.0
Q8H1G3	Q8H1G3	1.0	1.0	0.0	457.0
F4JQZ7	O14795	0.46388	0.095	6.46	675.0
Q9S720	Q9S720	1.0	1.0	0.0	247.0
A0A7J7HA50	Q9LMT7	0.72989	0.178	2.91	214.0
A0A804J9Z5	P42500	0.86453	0.658	2.37	152.0
O65220	O65220	1.0	1.0	0.0	281.0
O64503	O64503	1.0	1.0	0.0	332.0
Q9LR64	Q9LR64	1.0	1.0	0.0	174.0
Q9LYC2	Q9LYC2	1.0	1.0	0.0	413.0
Q7G6C5	P0DI16	0.78753	0.198	4.78	825.0
U5CZ30	C0LGG4	0.91485	0.528	1.8	318.0
A0A2K2DGV5	Q5ZM30	0.31126	0.272	3.58	162.0
Q9FG54	Q8BJD1	0.52254	0.162	3.56	210.0
Q39117	Q39117	1.0	1.0	0.0	575.0
A0A3L6DJ76	Q0J8J8	0.8127	0.201	1.86	154.0
A0A0P0VKW2	Q6Z5I0	0.88295	0.963	1.95	294.0
A0A3Q7GF00	P54225	0.47347	0.731	0.64	78.0
A0A3Q7JG07	F4I8R6	0.32704	0.26	4.23	104.0
A0A804R931	Q8VYW2	0.66484	0.393	2.96	183.0
Q9SCP7	Q9SCP7	1.0	1.0	0.0	359.0
Q7X659	Q7X659	1.0	1.0	0.0	787.0
Q9SL05	Q9SL05	1.0	1.0	0.0	133.0
A0A2P5XFG2	Q9PT08	0.2832	0.069	3.02	72.0
Q9FME5	Q9FME5	1.0	1.0	0.0	204.0
Q9C969	Q9C969	1.0	1.0	0.0	394.0
D7TYF2	Q4WDM5	0.66627	0.407	3.1	366.0
A0A1D6F5P2	O65373	0.34981	0.295	2.86	112.0
Q9FPS4	Q9FPS4	1.0	1.0	0.0	859.0
A0A1D6IA25	Q8S3N2	0.95366	0.538	1.49	403.0
A0A2P5XQ11	Q94901	0.284	0.062	5.26	128.0
Q10L33	Q84X53	0.65749	0.352	2.15	216.0
A0A498JY22	Q9LT57	0.46851	0.431	2.98	197.0
Q9C5X9	Q9C5X9	1.0	1.0	0.0	1697.0
A0A3S3MWK4	Q9FGY4	0.68425	0.208	4.33	337.0
Q9LJU7	Q9LJU7	1.0	1.0	0.0	437.0
A0A1D6LCZ8	Q8VZ20	0.51433	0.301	3.33	123.0
Q9SJT4	Q9NW13	0.31989	0.181	7.65	448.0
Q94JZ8	Q94JZ8	1.0	1.0	0.0	468.0
Q8GWJ6	Q8GWJ6	1.0	1.0	0.0	119.0
A0A199VT81	Q9D0Q7	0.80669	0.235	2.18	136.0
F4ICS8	P08548	0.39975	0.159	5.17	302.0
A0A804HX90	Q8LF36	0.71933	0.637	2.41	113.0
Q2V2S1	P0CAX9	0.65976	0.903	1.32	62.0
Q6AUA5	Q39214	0.82398	0.215	3.83	608.0
Q8L7K4	Q8L7K4	1.0	1.0	0.0	252.0
A0A3Q7I298	O82528	0.97497	0.849	1.0	86.0
A0A6I9TBV8	Q9FFJ8	0.63357	0.239	3.68	138.0
A0A1I9LTS6	Q9F234	0.6299	0.355	2.79	699.0
A0A804JJQ4	Q7XBQ9	0.71839	0.24	5.14	599.0
A0A3Q7GRZ9	Q94HW2	0.52605	0.283	3.74	138.0
O04603	O04603	1.0	1.0	0.0	262.0
Q8LRK9	Q8LRK9	1.0	1.0	0.0	1919.0
Q1ACB3	Q1ACB3	1.0	1.0	0.0	386.0
Q6IDB1	Q9VWH8	0.84659	0.614	1.38	70.0
A0A804PD01	Q9XPS9	0.46345	0.539	4.25	89.0
A0A0R0G689	Q42484	0.66412	0.163	3.78	208.0
A0A2P5VY59	Q9FJV5	0.11759	0.0	6.08	83.0
Q10KU8	Q9LNH6	0.52841	0.431	4.3	197.0
A0A2I0WPB7	Q9SXL4	0.80551	0.542	2.72	253.0
A0A7J7GF00	A1XGB4	0.70577	0.34	2.62	162.0
Q9SUB1	Q9SUB1	1.0	1.0	0.0	194.0
Q9SK50	Q9SK50	1.0	1.0	0.0	539.0
K7K2G8	Q940X7	0.33065	0.367	4.49	49.0
A0A7J7G9J1	Q9SX99	0.48259	0.257	2.38	109.0
A0A3Q7GG84	O49420	0.60049	0.149	4.99	303.0
F4JJD2	Q9FM89	0.85711	0.358	2.01	162.0
Q9SRE0	Q9SRE0	1.0	1.0	0.0	354.0
Q8VZ52	Q8VZ52	1.0	1.0	0.0	225.0
Q5FV35	Q5FV35	1.0	1.0	0.0	626.0
O48729	Q6H9K0	0.90266	0.406	1.54	374.0
A0A3S3PUR7	Q0JEU6	0.68306	0.342	2.22	76.0
Q9T0G7	Q9T0G7	1.0	1.0	0.0	650.0
Q9FMM3	Q9FMM3	1.0	1.0	0.0	1714.0
P14714	P14714	1.0	1.0	0.0	1111.0
I1I0T2	Q9FH37	0.49692	0.54	4.11	150.0
F6H2X4	Q4IB70	0.11676	0.297	3.36	111.0
A0A0R0K953	Q75HY5	0.77861	0.32	2.37	178.0
Q2V2Y6	Q9FL73	0.55107	0.086	3.35	70.0
A0A7J7HIS7	P08688	0.95327	0.547	0.73	225.0
A0A7J7I4Z6	O81445	0.77752	0.725	2.71	149.0
Q9SA27	Q9SA27	1.0	1.0	0.0	491.0
F6H9W9	Q9LT48	0.87738	0.504	2.2	375.0
Q9SH08	Q75VW3	0.37934	0.256	4.17	133.0
O23215	O23215	1.0	1.0	0.0	503.0
K7L8M7	Q94A41	0.46625	0.506	4.56	492.0
Q8GYF7	Q8GYF7	1.0	1.0	0.0	377.0
Q9LTV6	Q9LTV6	1.0	1.0	0.0	298.0
W1NTH1	Q9FSF0	0.97735	0.689	0.57	103.0
Q9SRT4	Q06915	0.92057	0.513	2.39	454.0
Q0WPI9	Q0WPI9	1.0	1.0	0.0	351.0
I1HZD5	Q9SUT9	0.46551	0.529	3.86	138.0
W1NTY2	Q9ZV51	0.54904	0.169	3.37	136.0
Q1G3N1	Q8L649	0.45179	0.25	2.44	72.0
Q8VZ67	Q9DA19	0.16062	0.163	5.56	123.0
A0A199ULM5	Q4UNE6	0.73197	0.181	2.97	287.0
Q8RWV1	Q5ZLW3	0.79273	0.296	3.56	635.0
Q6NNM0	Q6NNM0	1.0	1.0	0.0	71.0
Q84JD1	Q0WV12	0.77127	0.257	3.14	456.0
Q8H0V3	Q8H0V3	1.0	1.0	0.0	185.0
Q9ZVI9	Q9ZVI9	1.0	1.0	0.0	421.0
K7KG67	Q7XAM0	0.29715	0.144	3.15	111.0
A0A498HFK9	Q8K1N2	0.13212	0.075	9.2	199.0
K7KNK6	Q6AT25	0.25921	0.295	6.34	193.0
Q9LSM5	Q9LSM5	1.0	1.0	0.0	643.0
Q9SGE0	Q9SGE0	1.0	1.0	0.0	389.0
A0A2R6RA57	O23530	0.77861	0.154	3.3	298.0
Q9FIZ7	Q9FIZ7	1.0	1.0	0.0	1266.0
U5CYV5	Q0JB89	0.88386	0.742	1.65	62.0
Q8W494	Q2KIV0	0.30695	0.306	3.19	72.0
A0A3Q7I7N9	F4JIF5	0.42899	0.679	4.41	159.0
A0A2K2DCI2	Q8NFQ6	0.40952	0.077	4.98	117.0
A0A804LL89	A2VDN5	0.73266	0.456	2.6	180.0
F4HRI2	F4HRI2	1.0	1.0	0.0	304.0
Q9FMP3	Q9FMP3	1.0	1.0	0.0	531.0
A0A498JVS0	Q9FGY4	0.59592	0.2	3.54	145.0
A0A498IG85	Q9FEW9	0.95032	0.676	1.09	176.0
A0A443Q4D3	Q4V3E0	0.6313	0.342	2.63	120.0
Q38998	Q38998	1.0	1.0	0.0	857.0
A0A7J7HHY2	Q9SR77	0.66464	0.33	1.97	106.0
Q0V805	Q9SK27	0.45686	0.195	3.32	133.0
A0A498HTW6	Q9SU30	0.57079	0.247	4.04	312.0
K7KJ99	Q9LME6	0.19948	0.238	6.87	227.0
A0A498KJB6	A1CEK1	0.22826	0.029	7.48	174.0
A0A7J7I9V3	Q9SS48	0.9508	0.827	0.95	185.0
A0A7J7G3R8	Q6NY74	0.52861	0.176	3.46	148.0
F4I082	F4I082	1.0	1.0	0.0	184.0
A0A0Q3GJF3	Q8GY11	0.2514	0.378	2.12	90.0
Q9ZRZ8	Q9ZRZ8	1.0	1.0	0.0	789.0
A0A1D6P590	A4GWX9	0.75703	0.51	2.31	100.0
A0A2P5YN75	Q9SIH5	0.82396	0.448	2.16	194.0
A0A7J7GJM3	Q9FJD4	0.96588	0.634	1.08	317.0
Q9M8X9	Q9M8X9	1.0	1.0	0.0	146.0
Q9S9N6	Q9S9N6	1.0	1.0	0.0	461.0
Q9FI44	Q9FI44	1.0	1.0	0.0	188.0
A0A2P5W7G5	Q9SS87	0.56092	0.278	3.67	418.0
Q9LSA9	Q3MFI4	0.68784	0.632	1.29	239.0
A0A2K2CN92	Q9SD53	0.81611	0.263	3.42	422.0
I1LND7	O22633	0.38839	0.762	3.01	42.0
A0A498IL08	Q9LSZ0	0.70008	0.534	3.01	253.0
Q0J0B9	Q9SU30	0.73499	0.202	3.62	352.0
I1KJK0	O23523	0.35744	0.21	7.14	233.0
A0A0R0JJ65	Q8VYP6	0.89922	0.625	1.65	128.0
Q9LUC1	Q5E9T7	0.5044	0.359	3.43	195.0
F4JC97	F4JC97	1.0	1.0	0.0	1811.0
Q9CA28	Q9CA28	1.0	1.0	0.0	321.0
A0A0Q3FJR2	O80560	0.84271	0.495	3.67	961.0
A0A498JPI8	Q9FG33	0.35307	0.431	3.16	341.0
A0A2P5Y337	Q9M2I0	0.40107	0.105	4.18	153.0
Q8VYD7	D4N501	0.60508	0.155	3.76	284.0
A0A804NPH2	Q10716	0.854	0.65	2.5	137.0
A0A7J7H4K3	Q8LPT3	0.30003	0.311	6.63	357.0
A0A6I9UAR0	Q19LA2	0.31991	0.551	4.46	49.0
K7K8F0	Q93Y00	0.30485	0.216	6.08	148.0
P25696	P25696	1.0	1.0	0.0	444.0
D7SQ84	Q38911	0.83081	0.523	1.65	65.0
A0A0R0KYJ3	O83578	0.8784	0.258	1.92	186.0
C4JAP4	A1XWY7	0.88548	0.264	2.4	440.0
Q8LBL5	Q8LBL5	1.0	1.0	0.0	410.0
F4JJY3	Q9LTB8	0.46971	0.18	3.24	172.0
Q9M302	Q9M302	1.0	1.0	0.0	659.0
A0A0R0IJG2	Q9CAC5	0.45218	0.448	2.78	96.0
Q93Z16	Q93Z16	1.0	1.0	0.0	691.0
P59220	P59220	1.0	1.0	0.0	149.0
A0A2P5XF60	P80728	0.52387	0.393	2.59	89.0
F4JP95	Q6PBN4	0.602	0.371	2.85	170.0
F4IRM4	F4JTI1	0.58939	0.768	4.19	492.0
Q9SD61	Q9SD61	1.0	1.0	0.0	352.0
F6HK51	Q8VWK0	0.90199	0.527	1.28	91.0
Q6YW02	Q9FME2	0.28003	0.364	4.72	187.0
A0A498I8N0	O97472	0.70284	0.181	2.72	94.0
A0A2P5XR41	P32024	0.76726	0.208	2.17	125.0
A0A6I9TY06	Q9FG89	0.38057	0.448	5.21	134.0
A0A3Q7IG72	Q9FME0	0.75645	0.186	3.27	226.0
Q9ZUB7	Q92372	0.27014	0.154	5.73	182.0
I1HCC7	F4KEW8	0.5118	0.082	5.78	318.0
A0A199VMC9	Q43007	0.98275	0.803	0.41	117.0
A0A2R6PKB6	Q9SHI2	0.89123	0.334	2.17	584.0
A0A0R0FP47	Q9LUC4	0.79088	0.229	2.81	371.0
K7KX29	Q09WE7	0.82678	0.706	2.2	126.0
W1PPI8	Q9LI89	0.83863	0.461	1.76	141.0
Q9FE18	Q8CXK4	0.63857	0.374	2.26	99.0
F4J3N4	O04133	0.35996	0.234	4.09	167.0
A0A3Q7I6B6	Q9LUJ3	0.96722	0.521	0.74	96.0
A0A804UBK1	Q6Z8M8	0.3647	0.483	6.0	234.0
A0A2I0WCD4	D1KF50	0.61874	0.505	4.04	222.0
Q94C90	O14138	0.73021	0.197	3.42	366.0
A0A0P0VK97	Q9SIE7	0.53051	0.314	2.21	86.0
A0A804LKU6	A0A2Z5CVA1	0.52391	0.188	4.14	133.0
Q9SU36	Q9SU36	1.0	1.0	0.0	693.0
W1NUV9	F4HW02	0.90888	0.357	2.54	420.0
A0A3S3MIS3	Q38931	0.74209	0.657	2.33	108.0
A0A7J7FPZ0	Q9SJE1	0.77133	0.762	3.86	269.0
Q9SYZ5	P80728	0.30758	0.294	1.8	102.0
A0A199W6L8	P49214	0.90107	0.893	1.37	75.0
P45432	P45432	1.0	1.0	0.0	441.0
Q9LTG0	Q9LTG0	1.0	1.0	0.0	303.0
Q0JQ49	Q9FLS0	0.56841	0.129	4.1	310.0
A0A7J7HQD8	C0LGP4	0.66204	0.34	4.74	685.0
Q9M907	Q9M907	1.0	1.0	0.0	871.0
Q9ZRV4	Q9ZRV4	1.0	1.0	0.0	737.0
Q0WW53	Q11CB5	0.72541	0.224	2.25	183.0
O22769	O22769	1.0	1.0	0.0	255.0
Q9FGN7	Q9FGN7	1.0	1.0	0.0	726.0
Q94JY0	Q94JY0	1.0	1.0	0.0	330.0
Q0JC45	Q9LX30	0.70177	0.494	1.79	316.0
A0A2P5VN49	Q8LPS2	0.57817	0.204	4.98	416.0
O80752	O22798	0.38127	0.196	3.97	148.0
Q5PP37	Q5PP37	1.0	1.0	0.0	473.0
Q9SID0	Q9SID0	1.0	1.0	0.0	325.0
Q9C9A2	Q9C9A2	1.0	1.0	0.0	510.0
A0A804LHB2	Q5JN42	0.31959	0.031	5.72	97.0
Q8W2F2	Q8W2F2	1.0	1.0	0.0	286.0
O49660	O49660	1.0	1.0	0.0	491.0
W1P1U6	Q2R9D2	0.41449	0.299	4.89	204.0
A0A2I0VEA6	O50064	0.88596	0.731	1.9	242.0
A0A6I9UE04	P46604	0.42056	0.7	4.39	140.0
W1NKQ1	Q8LDK3	0.73485	0.696	2.57	69.0
A0A498JW55	Q9FZ70	0.7035	0.266	3.58	188.0
Q9LTX1	O14327	0.1441	0.291	3.12	103.0
O80533	A0A0B6VQ48	0.93426	0.546	1.58	317.0
A0A0R0G239	Q0JBH9	0.22033	0.144	2.52	104.0
Q9LYH2	Q94K49	0.61425	0.28	2.34	325.0
F4J6A8	Q6P2Y3	0.47085	0.349	5.66	390.0
A0A0N7KN36	nan				
A0A368UGL4	Q9FFE3	0.76474	0.446	3.71	359.0
K7KAK8	Q6GLA1	0.3756	0.119	5.26	176.0
A0A2I0VWB2	Q10077	0.38637	0.136	3.83	88.0
A0MES8	A0MES8	1.0	1.0	0.0	328.0
C0P872	Q8VYD3	0.33096	0.286	4.72	182.0
F6GZJ3	P0C5E2	0.61881	0.21	4.07	195.0
Q9LQW3	Q9LQW3	1.0	1.0	0.0	168.0
A0A7J7FQC7	Q8GTS0	0.41741	0.707	3.34	92.0
F6GWN9	Q7XM16	0.20424	0.213	7.08	211.0
A0A0P0XUK0	Q9C7C4	0.16719	0.22	5.02	118.0
B9G8X5	Q8VY27	0.90315	0.301	2.49	485.0
F6I1B9	Q9XF97	0.70245	0.657	2.55	169.0
Q9SU35	Q9SU35	1.0	1.0	0.0	161.0
A0A2I0VR29	Q9LRP7	0.94456	0.79	0.75	62.0
U5D4I2	Q9FI14	0.8024	0.242	4.14	472.0
A0A7J7FTR7	P10394	0.23296	0.223	4.11	211.0
F4HX15	F4HX15	1.0	1.0	0.0	1309.0
Q6K5K2	Q6K5K2	1.0	1.0	0.0	1048.0
Q8GS18	Q65XS5	0.72215	0.386	2.19	290.0
A0A0P0W9N1	Q9FZ70	0.69422	0.112	3.05	224.0
F4IK92	F4IK92	1.0	1.0	0.0	820.0
W1NQP8	Q3E906	0.57263	0.119	3.04	59.0
Q3E6Y3	F4I6V0	0.6796	0.225	2.93	249.0
Q657D6	Q657D6	1.0	1.0	0.0	742.0
A0A804UH02	B5X4Z4	0.73888	0.482	2.95	193.0
A0A443PJ50	P60839	0.67736	0.212	3.83	231.0
F6I7M8	Q54YB3	0.58576	0.183	4.67	197.0
Q0J3K2	Q0IGK1	0.39795	0.414	3.32	191.0
F4I5R5	Q3TQQ9	0.58313	0.098	6.58	765.0
Q9FYB7	Q9FYB7	1.0	1.0	0.0	284.0
Q2QRC3	Q9LM55	0.70205	0.13	3.69	208.0
Q941A6	Q941A6	1.0	1.0	0.0	142.0
A0A498JJZ6	Q9LMP1	0.43774	0.347	4.79	326.0
I1HG78	Q0DFT7	0.44891	0.592	3.97	125.0
A0A2P5WVW5	P93198	0.6411	0.3	2.14	100.0
K7UE56	Q9M0B9	0.72868	0.318	3.05	173.0
Q9SF53	Q9SF53	1.0	1.0	0.0	123.0
Q9FFV8	Q61749	0.56967	0.433	2.51	383.0
A0A804MMX9	Q84KJ3	0.43477	0.587	4.43	143.0
O48890	O48890	1.0	1.0	0.0	138.0
A0A804U7A2	Q41914	0.54369	0.306	1.5	49.0
A0A498HEU4	Q09103	0.69715	0.219	2.9	146.0
Q9XI01	Q9XI01	1.0	1.0	0.0	501.0
A0A0R0KLR2	Q9LF46	0.90562	0.765	1.42	85.0
Q9FGI9	Q8C1Z8	0.62057	0.365	3.27	241.0
A0A2I0W862	O22137	0.46543	0.255	4.6	200.0
A0A7J7GR79	P93011	0.62639	0.28	3.17	236.0
A0A7J7GDN6	Q9C7A2	0.58514	0.156	3.65	180.0
A0A7J7GAH1	O49561	0.97431	0.718	0.92	181.0
K7N1Y5	O23894	0.9363	0.788	0.85	85.0
A0A0Q3KMM5	Q9LXA5	0.49467	0.32	4.18	413.0
A0A0P0YC54	Q9LQM2	0.62429	0.242	3.25	124.0
I1LBF9	B8HLD2	0.24348	0.319	4.52	94.0
I1LXF9	O04086	0.50326	0.585	2.96	330.0
Q6EU02	Q9LS48	0.36613	0.242	4.92	120.0
F4JBC7	Q9FI40	0.89837	0.363	2.4	427.0
A0A0R0GJA6	Q9LZD3	0.80504	0.696	2.68	148.0
A0A2P5XEJ7	P50346	0.96897	0.858	0.7	106.0
W1NVL4	P60193	0.42663	0.53	1.81	66.0
Q3E8Z9	Q9FJK3	0.66697	0.917	2.13	96.0
Q9LP24	Q9LP24	1.0	1.0	0.0	1120.0
A0A3Q7IF25	Q0G9X7	0.94395	0.818	0.86	88.0
A0A368ULD4	Q9M658	0.15649	0.086	11.52	490.0
W1NKS2	Q304B9	0.95193	0.558	1.37	233.0
Q9SR15	Q9SR15	1.0	1.0	0.0	402.0
Q9FLF0	Q9FLF0	1.0	1.0	0.0	197.0
A0A804PUD1	Q9FHH5	0.3185	0.061	4.61	66.0
Q6K1R1	Q9BXT8	0.25458	0.073	7.29	274.0
I1K452	A9UL63	0.56817	0.231	2.61	78.0
Q96251	Q96251	1.0	1.0	0.0	238.0
A0A804K8W3	Q8S4P9	0.87245	0.453	2.17	395.0
Q9S7T7	Q9S7T7	1.0	1.0	0.0	627.0
A0A498J024	Q9FZ32	0.61473	0.511	3.04	88.0
Q8VYU4	Q8VYU4	1.0	1.0	0.0	754.0
Q9M0B6	Q9M0B6	1.0	1.0	0.0	429.0
A0A0R0KL09	Q9FY46	0.5766	0.647	1.71	85.0
A0A6I9SMT0	Q8LPN7	0.40481	0.342	3.93	117.0
A0A443NIJ4	F4JRP8	0.48197	0.343	3.59	271.0
A0A2R6P5N6	Q921C3	0.54944	0.303	4.11	402.0
A0A498KUH7	Q5XI50	0.42717	0.299	3.06	77.0
A0A804J4W8	A2XD15	0.82193	0.774	1.64	84.0
Q96328	Q9C5G5	0.95116	0.455	2.09	585.0
Q69M84	Q8L727	0.28034	0.2	4.39	160.0
K7N240	Q9FNB0	0.76172	0.544	3.2	160.0
Q8GWW8	Q8GWW8	1.0	1.0	0.0	456.0
P46640	P46640	1.0	1.0	0.0	310.0
D7U0W4	F4JIF5	0.3507	0.406	4.68	143.0
Q7XKU7	Q6H8A9	0.47353	0.248	4.13	165.0
F4J3F3	O75155	0.30701	0.085	7.9	473.0
I1IHV1	Q9STJ7	0.51522	0.16	4.09	131.0
Q8S8S2	Q8S8S2	1.0	1.0	0.0	539.0
A0A498K6D5	Q06327	0.77652	0.602	2.67	422.0
W1PT75	Q42954	0.90536	0.643	1.5	84.0
A0A498IZ52	Q9SIW2	0.20119	0.049	6.74	103.0
A0A2P5X0Q7	Q9FFB8	0.92642	0.307	2.14	404.0
A0A3Q7FCP2	Q9JHE7	0.21554	0.121	6.09	116.0
Q9SWA6	Q9SWA6	1.0	1.0	0.0	432.0
A0A498I3D1	P80728	0.35913	0.377	1.55	106.0
A0A804KU95	Q7XBQ9	0.54365	0.159	5.98	574.0
A0A3Q7IJX3	O49603	0.88627	0.272	1.83	151.0
A0A2R6P4U4	Q9SU30	0.80323	0.291	2.81	182.0
F4IQ29	Q5TC63	0.33963	0.272	2.28	324.0
A0A2I0WF65	Q4I2X5	0.86698	0.215	2.0	200.0
A0A0N7KT59	P0CG94	0.62583	0.175	4.54	325.0
F4K687	F4K687	1.0	1.0	0.0	238.0
Q9SUG7	Q9SUG7	1.0	1.0	0.0	1148.0
Q9LRV2	Q9LRV2	1.0	1.0	0.0	700.0
Q9FI73	Q9FI73	1.0	1.0	0.0	339.0
Q2QP93	Q6C4R3	0.37964	0.275	4.25	102.0
Q8VYF0	P95748	0.54143	0.138	2.59	224.0
K7MIB0	F4I082	0.83776	0.461	1.91	76.0
Q8L7N8	Q8L7N8	1.0	1.0	0.0	375.0
A0A7J7I575	Q571H0	0.64638	0.188	4.91	743.0
P93739	A2SIR5	0.19009	0.065	6.96	93.0
Q941L3	Q941L3	1.0	1.0	0.0	578.0
Q9SA32	P25012	0.61777	0.428	1.26	250.0
Q43307	Q43307	1.0	1.0	0.0	459.0
F4J3Q1	Q9USQ7	0.6979	0.38	2.88	534.0
F6I6H3	Q9FJK8	0.90652	0.313	3.04	824.0
Q8W580	P24280	0.6962	0.264	3.08	258.0
F6HFS7	Q05462	0.824	0.807	0.35	135.0
A0A498K5N9	A0JPA0	0.32692	0.347	4.34	392.0
A0A3Q7FQZ9	Q17569	0.37289	0.092	4.01	153.0
A0A3S4PH19	O22755	0.38917	0.387	2.54	62.0
A0A443PBH9	Q9FHI7	0.58546	0.28	3.73	279.0
Q8LCY2	Q8LCY2	1.0	1.0	0.0	158.0
A0A199VSE0	Q9FHH5	0.29903	0.656	3.39	61.0
A0A443PXL4	Q9SIB4	0.46718	0.587	3.3	104.0
B6U182	Q9Y225	0.39386	0.064	3.65	78.0
A0A2P5WCN5	Q38998	0.49364	0.497	2.91	161.0
Q5JMS0	Q946Y7	0.56796	0.597	3.19	154.0
K7LBJ2	Q9FI13	0.85615	0.6	2.13	100.0
A0A0P0VYR5	Q9T093	0.77053	0.357	3.3	196.0
A0A2R6P6E5	Q9LDD4	0.54095	0.355	3.62	155.0
Q1G3V3	Q9LNF2	0.81393	0.269	2.57	171.0
B9DHA4	Q9NW38	0.60534	0.291	2.28	196.0
A0A3Q7GDV0	Q9XH38	0.66147	0.627	3.33	134.0
A0A0R0GVI9	Q9SJQ5	0.38477	0.105	2.88	95.0
A0A2I0VGH7	Q9FGN7	0.86979	0.451	2.62	244.0
A0A0N7KQB6	F4I4B6	0.5864	0.189	5.55	534.0
A0A1P8ASY1	A0A1P8ASY1	1.0	1.0	0.0	1331.0
K7L2M0	D4B4P8	0.58453	0.206	2.74	68.0
A0A2I0WSW3	P25251	0.83243	0.452	2.11	84.0
Q6NMR8	Q6NMR8	1.0	1.0	0.0	288.0
A0A2P5XL85	A0A024B2V6	0.92084	0.591	1.0	66.0
